City,Area Locality,Rent,Size,BHK,Bathroom,Furnishing Status,Tenant Preferred
coimbatore,"kuniamuthur, trichy road",36400,1052,3,2,unfurnished,family
madurai,thirunagar,13500,890,2,1,unfurnished,bachelors/family
chennai,"pallikaranai, mount road",13300,487,1,1,furnished,bachelors/family
tiruchirappalli,thillai nagar,20500,682,2,1,furnished,family
chennai,"vadapalani, mount road",9700,501,1,1,unfurnished,bachelors/family
karur,"velliyanai road, trichy road",27900,1090,2,1,semi-furnished,family
madurai,arapalayam,31400,1204,3,3,unfurnished,bachelors/family
chennai,"medavakkam, e coast road",46700,2212,4,4,unfurnished,bachelors/family
hosur,rayakottai road,34100,1072,3,2,unfurnished,bachelors/family
chennai,"velachery, gst road",20300,699,1,1,unfurnished,bachelors/family
chennai,"mogappair, e coast road",21000,849,2,2,unfurnished,bachelors/family
salem,"gorimedu, bangalore bypass",27000,952,2,2,furnished,family
chennai,nungambakkam,33900,1049,2,1,unfurnished,bachelors/family
chennai,"kodambakkam, inner ring road",14500,610,1,1,semi-furnished,family
madurai,"arapalayam, melur road",42800,1680,3,3,semi-furnished,bachelors/family
tiruchirappalli,"panjappur, salem road",29900,1052,2,1,semi-furnished,family
chennai,"medavakkam, jawaharlal nehru road",16700,572,1,1,unfurnished,family
dindigul,bus stand area,33900,1309,3,3,semi-furnished,family
tiruppur,palladam road,13500,755,2,2,unfurnished,family
salem,suramangalam,20700,1274,3,2,semi-furnished,bachelors
madurai,suryapandian,13900,949,2,2,unfurnished,bachelors/family
tiruchirappalli,"woriur, karur bypass",25800,998,2,2,semi-furnished,family
kumbakonam,swamimalai,21400,1675,3,3,unfurnished,bachelors/family
chennai,"kilpauk, p h road",12500,572,1,1,furnished,bachelors
madurai,thirunagar,31800,1282,3,3,semi-furnished,bachelors/family
chennai,kodambakkam,9500,441,1,1,unfurnished,bachelors
tirunelveli,palayamkottai,30900,1407,3,2,semi-furnished,bachelors
vellore,katpadi,34200,1434,3,3,unfurnished,bachelors/family
tiruchirappalli,cantonment,9200,631,1,1,unfurnished,bachelors
coimbatore,rs puram,28300,828,2,1,semi-furnished,bachelors
madurai,"suryapandian, bypass road",38800,1803,4,2,furnished,bachelors/family
chennai,"thiruvanmiyur, e coast road",20500,644,1,1,unfurnished,bachelors/family
tiruchirappalli,panjappur,11100,591,1,1,unfurnished,family
tirunelveli,vasantha nagar,33600,1639,3,2,unfurnished,bachelors/family
tirunelveli,"melapalayam, madurai road",15500,1099,2,2,unfurnished,bachelors/family
chennai,"adyar, mount road",32100,911,2,1,semi-furnished,bachelors
villupuram,"panruti road, tindivanam road",33200,1717,3,2,semi-furnished,family
chennai,"ambattur, sardar patel road",18800,577,1,1,semi-furnished,family
dindigul,"bus stand area, trichy road",12800,808,2,1,unfurnished,bachelors
cuddalore,panruti road,13100,551,1,1,semi-furnished,bachelors
salem,"alagapuram, erode road",10500,583,1,1,unfurnished,bachelors/family
tiruchirappalli,"karumandapam, tanjore road",16500,976,2,2,furnished,bachelors/family
erode,"karungalpalayam, bhavani road",9700,591,1,1,unfurnished,bachelors
hosur,"kelamangalam road, bangalore road",16700,787,2,1,unfurnished,bachelors/family
chennai,perungudi,18500,664,2,1,semi-furnished,bachelors/family
villupuram,vikravandi road,44900,1790,3,2,unfurnished,bachelors/family
chennai,t nagar,47600,1412,3,2,unfurnished,bachelors/family
erode,bhavani road,13800,894,2,1,semi-furnished,family
chennai,"kilpauk, arcot road",10200,421,1,1,unfurnished,bachelors/family
tiruppur,uthukuli road,19600,796,2,1,semi-furnished,bachelors
chennai,medavakkam,20100,1111,2,2,unfurnished,bachelors/family
salem,"hasthampatti, bangalore bypass",12000,543,1,1,unfurnished,bachelors
sivakasi,sivakasi town,11700,939,2,1,unfurnished,bachelors
chennai,kodambakkam,17800,981,2,1,unfurnished,family
thoothukudi,muthiahpuram,10600,612,1,1,semi-furnished,bachelors/family
chennai,mylapore,42000,1298,3,3,unfurnished,bachelors
chennai,t nagar,23600,957,2,1,unfurnished,family
chennai,"mogappair, old mahabalipuram road",21600,921,2,2,semi-furnished,bachelors/family
madurai,arapalayam,7400,490,1,1,semi-furnished,bachelors/family
chennai,"thoraipakkam, p h road",23000,699,1,1,furnished,family
thoothukudi,"muthiahpuram, harbour road",18000,774,2,1,unfurnished,bachelors/family
thanjavur,"north gate, medical college road",29000,2297,4,4,unfurnished,bachelors
vellore,gandhi nagar,20500,944,2,2,semi-furnished,family
coimbatore,"vadavalli, sathy road",21400,801,2,1,semi-furnished,bachelors
coimbatore,singanallur,31000,1384,3,3,unfurnished,bachelors/family
cuddalore,"tirupadripulyur, chidambaram road",30800,1781,3,2,unfurnished,bachelors/family
coimbatore,"race course, trichy road",31700,945,2,1,semi-furnished,bachelors/family
tiruchirappalli,panjappur,26400,978,2,2,semi-furnished,family
chennai,"pallikaranai, jawaharlal nehru road",15500,800,2,1,unfurnished,family
vellore,katpadi,29400,1484,3,3,unfurnished,bachelors/family
chennai,"mylapore, mount road",33600,961,2,2,semi-furnished,family
tiruchirappalli,srirangam,14400,583,1,1,furnished,bachelors/family
chennai,"sholinganallur, jawaharlal nehru road",12800,479,1,1,unfurnished,family
villupuram,vikravandi road,29200,1658,3,2,semi-furnished,bachelors/family
tiruppur,"mangalam road, palladam road",15300,819,2,1,unfurnished,bachelors
chennai,thiruvanmiyur,31600,933,2,1,unfurnished,bachelors/family
coimbatore,"kalapatti, trichy road",24700,933,2,2,unfurnished,family
tiruchirappalli,cantonment,18700,749,2,1,unfurnished,bachelors/family
chennai,"sholinganallur, gst road",58500,1888,4,4,semi-furnished,bachelors
erode,sathy road,24700,1660,3,2,unfurnished,bachelors/family
tiruchirappalli,karumandapam,20600,803,2,1,furnished,family
madurai,suryapandian,9600,543,1,1,semi-furnished,family
salem,gorimedu,13600,539,1,1,furnished,family
chennai,"vadapalani, gst road",46300,1537,3,2,semi-furnished,family
chennai,"sholinganallur, inner ring road",19900,920,2,2,unfurnished,bachelors/family
salem,hasthampatti,11500,555,1,1,semi-furnished,bachelors
chennai,"ambattur, gst road",36600,1054,3,3,unfurnished,bachelors/family
chennai,tambaram,21600,754,2,1,furnished,bachelors/family
coimbatore,"saravanampatti, trichy road",18200,746,2,2,semi-furnished,bachelors/family
chennai,chromepet,20200,962,2,1,furnished,bachelors/family
tirunelveli,palayamkottai,13100,808,2,2,semi-furnished,family
chennai,"anna nagar, e coast road",17900,733,2,1,semi-furnished,bachelors/family
salem,ammapet,9900,556,1,1,semi-furnished,family
hosur,rayakottai road,36100,1450,3,2,unfurnished,family
salem,"hasthampatti, trichy road",8500,439,1,1,semi-furnished,bachelors
erode,"bhavani road, sathy road",21800,939,2,2,semi-furnished,family
karur,"sungagate, salem road",21900,1645,3,3,unfurnished,bachelors
thanjavur,"north gate, medical college road",7100,460,1,1,unfurnished,family
chennai,"mogappair, arcot road",51400,1511,3,3,semi-furnished,family
tiruppur,"kumaran road, avinashi road",19000,710,1,1,unfurnished,bachelors/family
sivakasi,sivakasi town,19500,1011,2,1,furnished,family
thanjavur,"medical college road, new bus stand road",24700,1757,3,3,semi-furnished,bachelors/family
salem,"fairlands, trichy road",36200,1310,3,3,unfurnished,bachelors
nagercoil,parvathipuram,14500,965,2,2,unfurnished,bachelors/family
tiruchirappalli,"thillai nagar, madurai road",15400,946,2,1,furnished,family
chennai,"thoraipakkam, old mahabalipuram road",21100,761,1,1,semi-furnished,bachelors
thoothukudi,millerpuram,32500,1806,4,2,semi-furnished,family
salem,sodal,16100,859,2,2,unfurnished,bachelors
tirunelveli,"kk nagar, madurai road",14000,697,1,1,unfurnished,bachelors/family
villupuram,vikravandi road,23000,889,2,1,semi-furnished,bachelors/family
erode,bhavani road,17800,849,2,2,unfurnished,bachelors
thoothukudi,"bryant nagar, harbour road",31900,1274,3,2,semi-furnished,bachelors
tirunelveli,palayamkottai,25100,833,2,1,semi-furnished,bachelors
vellore,"katpadi, katpadi road",24000,1320,3,3,unfurnished,family
chennai,"kilpauk, sardar patel road",24100,891,2,1,semi-furnished,bachelors
villupuram,villupuram town,9400,544,1,1,unfurnished,bachelors/family
nagercoil,vattakottai,9100,558,1,1,furnished,bachelors/family
vellore,saidapet,32100,1432,3,2,furnished,bachelors/family
thoothukudi,junction,8000,378,1,1,furnished,family
erode,perundurai road,14400,883,2,1,unfurnished,bachelors/family
salem,gorimedu,24700,890,2,2,semi-furnished,family
erode,sathy road,9000,541,1,1,unfurnished,bachelors
madurai,ss colony,22100,1001,2,1,furnished,family
coimbatore,singanallur,11200,568,1,1,semi-furnished,bachelors
tiruchirappalli,"panjappur, salem road",9500,547,1,1,semi-furnished,bachelors/family
madurai,"thirunagar, bypass road",25600,967,2,1,semi-furnished,bachelors/family
chennai,porur,21300,766,2,1,unfurnished,bachelors/family
villupuram,panruti road,17800,776,1,1,semi-furnished,bachelors
karur,"karur town, salem road",17800,1262,3,3,semi-furnished,bachelors
kanchipuram,"pallavan nagar, temple road",20200,924,2,2,furnished,bachelors
chennai,kilpauk,46800,1311,3,3,semi-furnished,bachelors/family
chennai,"porur, e coast road",15300,742,1,1,semi-furnished,bachelors/family
chennai,"pallikaranai, arcot road",25100,973,2,2,unfurnished,family
chennai,"kilpauk, p h road",10000,513,1,1,semi-furnished,bachelors/family
chennai,"thiruvanmiyur, e coast road",14500,525,1,1,furnished,bachelors/family
coimbatore,kuniamuthur,23400,734,2,1,furnished,bachelors
chennai,"t nagar, old mahabalipuram road",42200,1655,4,4,furnished,family
thanjavur,"new bus stand, trichy road",7300,375,1,1,semi-furnished,bachelors
dindigul,palani road,21400,1004,2,1,semi-furnished,bachelors
chennai,thoraipakkam,12100,441,1,1,unfurnished,bachelors/family
chennai,"pallikaranai, sardar patel road",22800,791,2,2,semi-furnished,bachelors/family
chennai,"medavakkam, sardar patel road",26100,776,2,1,unfurnished,bachelors/family
tirunelveli,thachanallur,14000,799,2,1,unfurnished,bachelors/family
madurai,"thirunagar, melur road",21200,938,2,1,unfurnished,family
karur,"thathonimalai, salem road",9800,664,1,1,unfurnished,bachelors/family
tirunelveli,"kk nagar, madurai road",14600,588,1,1,semi-furnished,bachelors
dindigul,railway station area,31200,1329,3,2,furnished,bachelors/family
chennai,"thoraipakkam, jawaharlal nehru road",44100,1377,3,2,unfurnished,family
chennai,nungambakkam,24600,800,2,2,unfurnished,bachelors/family
erode,bhavani road,17000,749,2,2,semi-furnished,family
coimbatore,peelamedu,15500,622,1,1,furnished,bachelors/family
erode,"veerappanchatram, sathy road",21900,869,2,1,unfurnished,family
chennai,ambattur,15400,607,1,1,unfurnished,bachelors
kanchipuram,big kanchipuram,39400,2009,4,4,furnished,family
chennai,"mogappair, mount road",22100,722,2,2,unfurnished,bachelors/family
chennai,mogappair,33200,1515,3,2,unfurnished,family
chennai,"mylapore, e coast road",12600,389,1,1,semi-furnished,bachelors
tiruppur,uthukuli road,9100,512,1,1,unfurnished,bachelors/family
chennai,"sholinganallur, mount road",14900,568,1,1,unfurnished,bachelors/family
coimbatore,kalapatti,42300,1524,3,3,semi-furnished,family
salem,meiyanur,10000,650,1,1,unfurnished,bachelors
chennai,pallikaranai,38200,1308,3,2,unfurnished,bachelors/family
thoothukudi,bryant nagar,23800,1511,3,3,unfurnished,family
tirunelveli,"melapalayam, tenkasi road",23600,892,2,1,furnished,family
tirunelveli,town,17900,861,2,2,furnished,family
tiruchirappalli,"woriur, karur bypass",34900,1448,3,2,semi-furnished,bachelors/family
madurai,"kk nagar, trichy road",27500,1117,2,2,semi-furnished,bachelors/family
hosur,zion hills,31500,993,2,2,semi-furnished,family
kanchipuram,little kanchipuram,25800,1026,2,1,semi-furnished,bachelors
coimbatore,peelamedu,27200,1197,3,2,unfurnished,family
chennai,"nungambakkam, p h road",26200,978,2,2,furnished,bachelors/family
erode,veerappanchatram,29000,1129,2,1,semi-furnished,family
vellore,gandhi nagar,16400,737,2,1,unfurnished,family
chennai,nungambakkam,35800,1246,3,3,semi-furnished,bachelors
coimbatore,peelamedu,16900,592,1,1,unfurnished,bachelors/family
thoothukudi,junction,26200,1532,3,2,semi-furnished,bachelors/family
tiruppur,"mangalam road, dharapuram road",29000,1450,3,3,unfurnished,family
vellore,"gandhi nagar, katpadi road",37600,1577,3,2,unfurnished,bachelors
chennai,"perungudi, old mahabalipuram road",23100,887,2,1,unfurnished,family
erode,thindal,19200,877,2,1,unfurnished,bachelors/family
chennai,"kodambakkam, arcot road",26800,744,2,2,semi-furnished,bachelors/family
kanchipuram,walajabad road,13600,665,1,1,semi-furnished,family
tirunelveli,"melapalayam, tuticorin road",26200,1041,2,1,semi-furnished,family
tirunelveli,melapalayam,28700,962,2,1,semi-furnished,bachelors/family
chennai,vadapalani,13400,617,1,1,semi-furnished,family
chennai,porur,15600,694,2,2,unfurnished,bachelors/family
dindigul,palani road,15200,1086,2,2,semi-furnished,family
hosur,bagalur road,13400,659,2,2,unfurnished,family
vellore,saidapet,12200,619,1,1,semi-furnished,family
tiruchirappalli,karumandapam,15600,886,2,2,unfurnished,bachelors/family
coimbatore,"rs puram, mettupalayam road",26300,1070,2,2,semi-furnished,bachelors
tiruchirappalli,"ponmalai, tanjore road",43500,1607,3,2,unfurnished,family
tiruchirappalli,"manachanallur, madurai road",24300,921,3,3,semi-furnished,family
chennai,"adyar, p h road",13200,719,2,1,unfurnished,bachelors
chennai,perungudi,18300,911,2,2,semi-furnished,bachelors/family
chennai,"perungudi, arcot road",19400,946,2,2,semi-furnished,bachelors/family
hosur,"bagalur road, sipcot road",29000,927,2,2,furnished,bachelors/family
madurai,mattuthavani,7200,406,1,1,unfurnished,bachelors/family
coimbatore,"race course, trichy road",23800,887,2,2,semi-furnished,family
thoothukudi,"millerpuram, harbour road",27300,1036,2,1,furnished,family
tirunelveli,"kk nagar, madurai road",39500,1522,3,3,semi-furnished,bachelors/family
chennai,mylapore,60600,1770,3,3,semi-furnished,bachelors/family
tiruchirappalli,"panjappur, salem road",24800,999,2,1,unfurnished,family
nagercoil,"parvathipuram, vadasery main road",23000,1194,3,2,furnished,bachelors/family
coimbatore,"kuniamuthur, avinashi road",25000,850,2,1,unfurnished,bachelors
chennai,mylapore,27500,1070,3,2,semi-furnished,bachelors
salem,kondalampatti,12200,850,2,2,unfurnished,bachelors
cuddalore,"panruti road, main road",11600,721,2,2,semi-furnished,bachelors/family
chennai,nungambakkam,34800,1254,3,2,semi-furnished,family
vellore,gandhi nagar,11800,462,1,1,unfurnished,family
chennai,sholinganallur,59800,2390,4,4,furnished,family
chennai,"chromepet, sardar patel road",19000,663,2,1,unfurnished,bachelors/family
chennai,porur,11800,648,2,1,unfurnished,bachelors/family
tirunelveli,"palayamkottai, tuticorin road",16100,716,2,1,unfurnished,bachelors
chennai,"adyar, gst road",20200,900,2,2,semi-furnished,bachelors
coimbatore,"saibaba colony, sathy road",27300,1102,3,3,semi-furnished,bachelors/family
madurai,villapuram,15700,889,2,2,unfurnished,bachelors
dindigul,bus stand area,27400,1208,3,2,unfurnished,bachelors
chennai,adyar,18400,940,2,1,semi-furnished,family
salem,"alagapuram, bangalore bypass",16400,522,1,1,furnished,bachelors
tiruppur,uthukuli road,19300,932,2,1,semi-furnished,bachelors
cuddalore,nellikuppam road,30400,1513,3,2,unfurnished,bachelors/family
chennai,thoraipakkam,24000,951,2,1,furnished,family
madurai,"arapalayam, melur road",18200,636,1,1,semi-furnished,family
coimbatore,singanallur,41400,1533,4,4,semi-furnished,bachelors/family
coimbatore,"race course, sathy road",66800,1999,4,4,furnished,family
erode,sathy road,18500,970,2,1,semi-furnished,bachelors
tiruchirappalli,woriur,27700,1155,3,2,unfurnished,family
tiruchirappalli,woriur,11300,435,1,1,semi-furnished,bachelors/family
chennai,anna nagar,25600,900,2,2,unfurnished,bachelors
kanchipuram,walajabad road,8800,447,1,1,semi-furnished,bachelors
coimbatore,"vadavalli, mettupalayam road",44100,1417,3,3,semi-furnished,family
salem,hasthampatti,16600,549,1,1,semi-furnished,bachelors
chennai,porur,40400,1176,2,2,semi-furnished,bachelors
vellore,sathuvachari,38100,1716,3,2,furnished,bachelors/family
salem,fairlands,19800,996,2,1,semi-furnished,family
vellore,saidapet,11900,525,1,1,semi-furnished,bachelors
coimbatore,"saibaba colony, mettupalayam road",35500,1076,2,1,unfurnished,family
erode,veerappanchatram,44400,1570,3,3,unfurnished,family
chennai,"mogappair, p h road",11800,550,1,1,semi-furnished,family
thoothukudi,"spic nagar, harbour road",33000,1776,4,4,furnished,bachelors
chennai,"nungambakkam, old mahabalipuram road",23100,801,2,1,unfurnished,bachelors/family
madurai,simmakkal,17400,923,2,2,semi-furnished,bachelors
salem,meiyanur,10100,649,1,1,unfurnished,family
cuddalore,panruti road,16300,1090,2,2,unfurnished,bachelors/family
chennai,"nungambakkam, arcot road",29200,996,2,2,unfurnished,bachelors/family
sivakasi,kuthalingapuram,16000,677,2,1,semi-furnished,bachelors
chennai,thoraipakkam,19400,861,2,1,unfurnished,family
salem,sodal,33700,1996,4,2,semi-furnished,bachelors/family
madurai,kk nagar,12600,791,2,1,unfurnished,bachelors
tirunelveli,"thachanallur, madurai road",31100,1153,2,1,semi-furnished,bachelors/family
tiruppur,uthukuli road,12200,680,1,1,unfurnished,bachelors/family
chennai,velachery,22200,829,2,1,furnished,bachelors/family
kumbakonam,"kumbakonam town, swamimalai road",21800,1002,2,2,unfurnished,bachelors/family
madurai,"ss colony, bypass road",26400,948,2,1,semi-furnished,bachelors/family
chennai,porur,20400,900,2,1,furnished,bachelors
erode,perundurai road,23000,905,2,1,semi-furnished,bachelors/family
dindigul,"begampur, trichy road",11900,917,2,1,unfurnished,bachelors/family
coimbatore,singanallur,40600,1397,3,2,semi-furnished,bachelors
chennai,"adyar, sardar patel road",30000,1018,2,2,unfurnished,bachelors
